"item_id","item","agg1","agg2","unidades_30d","precio_prom_brl","expansion"
"4403231249","Suporte Celular Moto Bicicleta Alumínio Universal Escolha Preto","Celulares e Telefones","Acessórios para Celulares","914","21","Tier 2 — llevaría a 15.000 items"
"6513773216","Cabo Carregador Ultra Rápido 100w Turbo Display Led Usb Tipo C Compatível Com iPhone 15 16 17 Samsung Galaxy Xiaomi Redmi Poco Motorola Moto G Carplay Veicular Ps5 Nylon Trançado Reforçado Preto","Celulares e Telefones","Acessórios para Celulares","910","22","Tier 2 — llevaría a 15.000 items"
"6611301418","Cartão De Memória 256gb Para Câmeras De Segurança Ou Fotográficas Drones Celular Notebook Wi-fi Micro Sd Classe 10 Ultra 100mb/s Cartão Sd Marca Davely","Celulares e Telefones","Acessórios para Celulares","909","29","Tier 2 — llevaría a 15.000 items"
"5980135120","Carregador Portátil 10000mah Carregamento Rápido Geonav","Celulares e Telefones","Acessórios para Celulares","908","101","Tier 2 — llevaría a 15.000 items"
"4361691027","Suporte De Celular Alumínio Para Moto E Bike Ajustável Preto Thor","Celulares e Telefones","Acessórios para Celulares","904","19","Tier 2 — llevaría a 15.000 items"
"6056071380","Cabo Carregador Turbo Rápido Usb Compatível Com iPhone 6 7 8 Plus X Xr 11 Se 12 13 14 Pro Max Branco","Celulares e Telefones","Acessórios para Celulares","902","16","Tier 2 — llevaría a 15.000 items"
"4262999279","Carregador Turbo 25w Para iPhone Fonte Tipo-c Para Lightning Branco","Celulares e Telefones","Acessórios para Celulares","901","78","Tier 2 — llevaría a 15.000 items"
"5547493172","Cabo Usb 4 Em 1 - 65w Para Todos Os iPhone E Android Tipo C Carregador Super Turbo Speed Shop","Celulares e Telefones","Acessórios para Celulares","901","20","Tier 2 — llevaría a 15.000 items"
"5330183676","Cabo Ativa Mi Charge Turbo Usb Tipo C 1.5 Metro 33w/67w/120w","Celulares e Telefones","Acessórios para Celulares","900","39","Tier 2 — llevaría a 15.000 items"
"6293396426","Cartão De Memória Micro Sd 256mb (megabytes) Original","Celulares e Telefones","Acessórios para Celulares","900","22","Tier 2 — llevaría a 15.000 items"
"5852441638","Capinha Capa Magsafe Translúcida Proteção Câmera Para iPhone","Celulares e Telefones","Acessórios para Celulares","899","30","Tier 2 — llevaría a 15.000 items"
"4573966179","Cabo Carregador Rápido Usb-c Gamer 90° Graus Em L 100w Turbo 2 Metros Comprido Grande Jogos Vídeos iPhone 15 16 17... Preto","Celulares e Telefones","Acessórios para Celulares","893","29","Tier 2 — llevaría a 15.000 items"
"6201027582","Carregador Portátil Power Bank Solar Turbo 50.000mah Rápido Preto","Celulares e Telefones","Acessórios para Celulares","889","137","Tier 2 — llevaría a 15.000 items"
"5535863832","Cabo Adaptador Otg Tipo C Para Usb Conexão Rápida Leitura De Pendrive Teclado Mouse Controle Celular Tablet Compatível Android Cor Branco 15cm Compacto E Prático Bahrein","Celulares e Telefones","Acessórios para Celulares","888","6","Tier 2 — llevaría a 15.000 items"
"3746278061","Suporte Capinha Celular Ventosa Silicone Adesivo Espelhos","Celulares e Telefones","Acessórios para Celulares","887","13","Tier 2 — llevaría a 15.000 items"
"5697132752","Suporte Celular E Gps Magnético 360 Para Carro Automotivo","Celulares e Telefones","Acessórios para Celulares","886","22","Tier 2 — llevaría a 15.000 items"
"5885614078","Carregador Turbo Power 33w Tipo C Type-c Usb-c Para Xiaomi Redmi Note 8 9 10 11 12 13 14 Poco M3 X3 X4 X5 X6 X7 Samsung Galaxy S21 S22 S23 A54 A34 Cabo E Fonte Rápida Cor Branco","Celulares e Telefones","Acessórios para Celulares","885","26","Tier 2 — llevaría a 15.000 items"
"3993445907","Liga De Alumínio Suporte De Mesa Para Celular Giratório 360°","Celulares e Telefones","Acessórios para Celulares","884","38","Tier 2 — llevaría a 15.000 items"
"4399663923","Capa Capinha Case Vidro Magnética P/ iPhone 13 Ao 17 Pro Max","Celulares e Telefones","Acessórios para Celulares","881","55","Tier 2 — llevaría a 15.000 items"
"4460187448","Capa Capinha Para iPhone 15 Silicone Premium Cores","Celulares e Telefones","Acessórios para Celulares","879","20","Tier 2 — llevaría a 15.000 items"
"4150756067","Carregador Turbo 30w Para iPhone 15 16 Plus Pro Max Tipo C Branco","Celulares e Telefones","Acessórios para Celulares","876","51","Tier 2 — llevaría a 15.000 items"
"4932414052","Suporte Celular Moto E Bike Gps Aluminio Motoboy Anti Queda","Celulares e Telefones","Acessórios para Celulares","872","31","Tier 2 — llevaría a 15.000 items"
"5574890512","Capa Capinha Proteção Magnética Para iPhone 11 Ao 17 Pro Max","Celulares e Telefones","Acessórios para Celulares","872","27","Tier 2 — llevaría a 15.000 items"
"4595575939","Carregador Portátil Power Bank 20.000mah Indução Turbo 22.5w Premium Universal Rápida Carga Para Celular iPhone Xiaomi Motorola LG Smartwatch Tablet Display Digital Viagens Festa Ios Nixzen Branco","Celulares e Telefones","Acessórios para Celulares","869","68","Tier 2 — llevaría a 15.000 items"
"4066724979","Tomada Carregador Carro Usb Tipo C Pd3.0 Voltimetro Vermelho Preto/led Azul","Celulares e Telefones","Acessórios para Celulares","868","51","Tier 2 — llevaría a 15.000 items"
"4480042181","Fone De Ouvido Bluetooth 5.3 Sem Fio Tws Compatível Com iPhone Samsung Xiaomi Lenovo Motorola Celular Android Ios Academia Caminhada Bateria Longa Cor Branco","Celulares e Telefones","Acessórios para Celulares","867","46","Tier 2 — llevaría a 15.000 items"
"4300240633","Infravermelho Controle Remoto Tipo-c Para Celular Smartphone","Celulares e Telefones","Acessórios para Celulares","862","63","Tier 2 — llevaría a 15.000 items"
"5961046738","Cabo Carregador 30w Turbo Para iPhone 11 12 13 14 Xr Preto","Celulares e Telefones","Acessórios para Celulares","862","30","Tier 2 — llevaría a 15.000 items"
"5421210492","Headphone Philips Wireless Bluetooth Até 25h Tah2209bk/00 Preto","Celulares e Telefones","Acessórios para Celulares","861","125","Tier 2 — llevaría a 15.000 items"
"4368349231","Adaptador Otg Usb 3.0 Fêmea Para Usb Tipo C Usb-c Macho Tond Preto","Celulares e Telefones","Acessórios para Celulares","859","22","Tier 2 — llevaría a 15.000 items"
"4470714819","Fone De Ouvido Bluetooth 5.3 Openear Condução Óssea Auricular Sem Fio Display Lcd Digital Esportivo Academia Treino Corrida Gamer Som Estéreo Confortável Compatível iPhone Android Newdragon Cor Preto","Celulares e Telefones","Acessórios para Celulares","853","43","Tier 2 — llevaría a 15.000 items"
"3689155891","Kit 2 Suporte Magnético Automotivo Celular Imã Neodimio 360° Magnético","Celulares e Telefones","Acessórios para Celulares","850","33","Tier 2 — llevaría a 15.000 items"
"4253702259","Luva De Dedo Gamer Anti-suor Luva Gamer Jogar Free Fire","Celulares e Telefones","Acessórios para Celulares","849","9","Tier 2 — llevaría a 15.000 items"
"6401995800","Power Bank Carregador Portátil 10000 Mah Pineng Cor Preto","Celulares e Telefones","Acessórios para Celulares","849","28","Tier 2 — llevaría a 15.000 items"
"4447193611","Eps-3785 Fone De Ouvido In-ear Sem Fio Bluetooth Compatível Com Apple E Android Touch Função Powerbank + Acessórios Preto","Celulares e Telefones","Acessórios para Celulares","848","22","Tier 2 — llevaría a 15.000 items"
"5183688270","Cartão Memória 16g Sandisk Micro Sdxc Ultra Com Adaptador","Celulares e Telefones","Acessórios para Celulares","845","58","Tier 2 — llevaría a 15.000 items"
"5835928188","Carregador Power Bank Magsafe 5000 Mah Turbo 20w Carregamento Por Indução iPhone 8 X Xr 11 12 13 14 15 16 17 Slim Magnético Portátil Rápido Branco","Celulares e Telefones","Acessórios para Celulares","843","40","Tier 2 — llevaría a 15.000 items"
"3917781409","Carregador Veicular Turbo 60w Kit Com Cabo Automotivo Carro","Celulares e Telefones","Acessórios para Celulares","842","37","Tier 2 — llevaría a 15.000 items"
"5312404326","Capa Capinha Anti Impacto + Película Vidro 3d Para Moto G15 Transparente Lisa","Celulares e Telefones","Acessórios para Celulares","840","19","Tier 2 — llevaría a 15.000 items"
"6053206562","Suporte De Celular Para Moto Alumínio Com Usb Carregador Pto Preto","Celulares e Telefones","Acessórios para Celulares","838","32","Tier 2 — llevaría a 15.000 items"
"4357818871","Capa Capinha Anti Shock Premium P/ iPhone 11 Ao 17","Celulares e Telefones","Acessórios para Celulares","838","19","Tier 2 — llevaría a 15.000 items"
"6291373160","Carregador Turbo Super Rápido 50w Para Samsung Galaxy S25 S24 S23 S22 S21 S20 Ultra Motorola Edge Moto G86 G75 G56 G35 G15 G05 G55 Xiaomi Redmi Note 12 13 14 15 16 17 Tipo Usb C Zeltrix Preto","Celulares e Telefones","Acessórios para Celulares","836","24","Tier 2 — llevaría a 15.000 items"
"4446435353","Capa Luxo Samsung Galaxy Todos Modelos Transparente Magsafe","Celulares e Telefones","Acessórios para Celulares","832","30","Tier 2 — llevaría a 15.000 items"
"3761361105","Carregador Celular 45w Turbo Power  Usb A + Usb-c Com Tipo C Igual Imagem","Celulares e Telefones","Acessórios para Celulares","831","31","Tier 2 — llevaría a 15.000 items"
"5345021222","Carregador Celular Samsung Usb C A52 A30 A54 Turbo Cor Branco","Celulares e Telefones","Acessórios para Celulares","830","79","Tier 2 — llevaría a 15.000 items"
"4107165605","Kit 2 Película Privacidade Para iPhone 3d Com Aplicador","Celulares e Telefones","Acessórios para Celulares","829","29","Tier 2 — llevaría a 15.000 items"
"4164283643","Tomada Carregador Veicular Usb Van Ônibus Motorhome Azul","Celulares e Telefones","Acessórios para Celulares","828","28","Tier 2 — llevaría a 15.000 items"
"4524692345","Carregador 30w Turbo Para iPhone 8 X Xr 11 12 13 14 Pro Max Fonte Usb C Vega Brasil Branco","Celulares e Telefones","Acessórios para Celulares","827","88","Tier 2 — llevaría a 15.000 items"
"6527352838","Cartão De Memória 128gb Para Camera Wi-fi Drones Câmeras - Compatível Com Intelbras, Camera Ip, Insta 360, Canon, Samsung - Micro Sd Classe 10 Ultra 100mb/s Cartão Sd - Marca Davely","Celulares e Telefones","Acessórios para Celulares","822","25","Tier 2 — llevaría a 15.000 items"
"4334411855","Celular Smartphone Realme C73 256gb 8gb Ram Dual Sim 120hz 6000mah Violeta","Celulares e Telefones","Celulares e Smartphones","1092","1252","Tier 2 — llevaría a 15.000 items"
"5120624320","Apple iPhone 16 (128 Gb) - Rosa - Distribuidor Autorizado","Celulares e Telefones","Celulares e Smartphones","1086","5462","Tier 2 — llevaría a 15.000 items"
"5751262142","Smartphone Infinix Smart 10 4gb Ram 256gb Ssd Câmera 8mp + Ia, Tela 6.67 Hd+ 120hz, Bateria 5000mah, Processador T7250, Android 15 Go, Dual Chip - Preto","Celulares e Telefones","Celulares e Smartphones","1081","758","Tier 2 — llevaría a 15.000 items"
"4079715491","Smartphone Motorola Moto G35 5g - 128gb 12gb (4gb Ram+8gb Ram Boost) E Camera 50mp Com Ai Nfc Tela 6.7 Com Superbrilho - Grafite - Vegan Leather","Celulares e Telefones","Celulares e Smartphones","1032","1104","Tier 2 — llevaría a 15.000 items"
"6420227790","Smartphone Motorola Moto G17 4g - 128gb 12gb (4gb Ram + 8gb Ram Boost) Camera 50mp Sony Lytia 600, Tela Fhd+ 60hz, Bateria 5200 Mah - Rosa","Celulares e Telefones","Celulares e Smartphones","1024","997","Tier 2 — llevaría a 15.000 items"
"5848367348","Apple iPhone 13 (128gb) Branco Novo + Acessórios","Celulares e Telefones","Celulares e Smartphones","991","3240","Tier 2 — llevaría a 15.000 items"
"6149535370","Celular Samsung Galaxy S25 Fe 5g, 128gb, 8gb Ram, Câmera Tripla De 50+12+8, Tela Grande De 6.7 Azul Marinho","Celulares e Telefones","Celulares e Smartphones","977","3179","Tier 2 — llevaría a 15.000 items"
"3967258357","Celular Samsung Galaxy S25 Ultra 5g, 512gb, 12gb Ram, Câmera Quádrupla De 200+50+10+50, Tela Grande De 6.9  Titânio Preto Titanium Black","Celulares e Telefones","Celulares e Smartphones","966","6843","Tier 2 — llevaría a 15.000 items"
"5991654710","Celular Smartphone Realme C73 256gb 8gb Ram Dual Sim 120hz 6000mah Verde","Celulares e Telefones","Celulares e Smartphones","948","1277","Tier 2 — llevaría a 15.000 items"
"4288472581","Celular Samsung Galaxy A56 5g 128gb 8gb Ram Preto","Celulares e Telefones","Celulares e Smartphones","935","2106","Tier 2 — llevaría a 15.000 items"
"6645484344","Celular Samsung Galaxy A07 256gb 8gb Câmera 50mp Verde","Celulares e Telefones","Celulares e Smartphones","924","898","Tier 2 — llevaría a 15.000 items"
"5364063946","Smartphone Motorola Edge 60 5g - 512gb 24gb (12gb Ram+12gb Ram Boost) Tela Quad-curve Moto Ai 50mp Sony Camera Ultrarresistencia Militar Ip68 + Ip69 - Azul Marinho","Celulares e Telefones","Celulares e Smartphones","919","2027","Tier 2 — llevaría a 15.000 items"
"5462046980","Celular Samsung Galaxy A26 5g 256gb, 8gb Ram, Câmera De 50mp, Ip67, Tela Super Amoled 6.7 , Nfc - Preto","Celulares e Telefones","Celulares e Smartphones","899","1645","Tier 2 — llevaría a 15.000 items"
"6149719724","Smartphone Motorola Edge 60 Fusion 5g - 256gb 24gb (8gb Ram+16gb Ram Boost) Tela Quad-curve Moto Ai 50mp Sony Camera Ultrarresistencia Militar Ip68 + Ip69 - Mocha Mousse","Celulares e Telefones","Celulares e Smartphones","879","2171","Tier 2 — llevaría a 15.000 items"
"4620428991","Celular Samsung Galaxy A07 256gb, 8gb, Câmera 50mp, Tela 6.7 , Proteção Ip54, Processador 6nm - Preto","Celulares e Telefones","Celulares e Smartphones","872","911","Tier 2 — llevaría a 15.000 items"
"6544800430","Celular Para Idosos Nokia 110 4g 128mb Preto 48mb Ram","Celulares e Telefones","Celulares e Smartphones","859","161","Tier 2 — llevaría a 15.000 items"
"6545211990","iPhone 17 256 gb - Azul-névoa - Distribuidor Autorizado","Celulares e Telefones","Celulares e Smartphones","834","6796","Tier 2 — llevaría a 15.000 items"
"5631601874","Tela Frontal Display Lcd Touch Compatível iPhone 8 Plus Top Branco + Película","Celulares e Telefones","Peças para Celular","1013","66","Tier 2 — llevaría a 15.000 items"
"3651371335","Kit Manutenção Celular Chave Y Torx T3 + Manta Antiestatica","Celulares e Telefones","Peças para Celular","1012","52","Tier 2 — llevaría a 15.000 items"
"4134748081","Tela Frontal Display Lcd Compatível A06 A065 Top + Pelicula Cor Preto","Celulares e Telefones","Peças para Celular","1009","67","Tier 2 — llevaría a 15.000 items"
"5408105476","Tela Frontal Display Lcd Touch Compatível A03 Core A032f A032m Top + Película","Celulares e Telefones","Peças para Celular","959","54","Tier 2 — llevaría a 15.000 items"
"4009945703","Tela Frontal Display Lcd Touch Compatível Moto G10 G20 G30 Top + Película Preto","Celulares e Telefones","Peças para Celular","920","58","Tier 2 — llevaría a 15.000 items"
"2903586848","Kit De Ferramentas + Cola T7000 Para Manutenção De Celular","Celulares e Telefones","Peças para Celular","879","19","Tier 2 — llevaría a 15.000 items"
"5658296236","Tela Frontal Display Lcd Touch Compatível Moto G04 G24 E14 Xt2423 Xt2421 Top + Película Preto","Celulares e Telefones","Peças para Celular","869","62","Tier 2 — llevaría a 15.000 items"
"5325470584","Tela Display Frontal Compatível Moto G10 G20 G30 Com Aro + Pelic Cor Preto","Celulares e Telefones","Peças para Celular","869","67","Tier 2 — llevaría a 15.000 items"
"3996930047","Tela Frontal Display Lcd Touch Compativel Moto E7 E E7 Power Top + Pelicula Preto","Celulares e Telefones","Peças para Celular","865","57","Tier 2 — llevaría a 15.000 items"
"4125576077","Fone De Ouvido Silicone Radio Comunicador Baofeng 777s Uv5r","Celulares e Telefones","Rádio Comunicadores","1093","27","Tier 2 — llevaría a 15.000 items"
"6171652478","Radio Comunicador Baofeng Bf-777s 16 Canais 5w 6km Uhf/vhf/fm Walkie Talkie","Celulares e Telefones","Rádio Comunicadores","974","89","Tier 2 — llevaría a 15.000 items"
"6557228020","Kit 4 Rádio Comunicador Baofeng Walkie Talkie Bf-777s Profissional 16 Canais 16ch 5w Longo Alcance Até 12km Preto - Marca Hardline 127/220v","Celulares e Telefones","Rádio Comunicadores","859","197","Tier 2 — llevaría a 15.000 items"
"4200038991","Relógio Smartwatch W11 Mini Serie 11 Whatsapp Gps Nfc 2026","Celulares e Telefones","Smartwatches e Acessórios","1076","184","Tier 2 — llevaría a 15.000 items"
"6434008214","Smartwatch Xiaomi Redmi Watch 5 Active Alexa, Prata Caixa Preto Pulseira Preto Bisel Preto Desenho Da Pulseira Lisa","Celulares e Telefones","Smartwatches e Acessórios","1003","229","Tier 2 — llevaría a 15.000 items"
"6451356910","Relógio Inteligente Smartwatch Alexa Chamadas Bluetooth Novante Rosa Digital Feminino Masculino Esportivo Notificações... Rosa-claro Relógio Inteligente Fashion Crown","Celulares e Telefones","Smartwatches e Acessórios","993","233","Tier 2 — llevaría a 15.000 items"
"3944681665","Bumper Case Capa Para Apple Watch Serie 1/2/3/4/5/6/se/7/8/9","Celulares e Telefones","Smartwatches e Acessórios","970","24","Tier 2 — llevaría a 15.000 items"
"5991916612","Relógio Smartwatch S11 Series 11 Chatgpt Whatsapp Lançamento Preto","Celulares e Telefones","Smartwatches e Acessórios","956","144","Tier 2 — llevaría a 15.000 items"
"6555011812","Smartwatch S10 Série 10 Relógio Digital Masculino Feminino Resistente A Agua Caixa Preta Com 2 Pulseiras Smartwatch Completo Compatível Android E Ios Monitor Atividades 3 Tech Preto Liso","Celulares e Telefones","Smartwatches e Acessórios","956","96","Tier 2 — llevaría a 15.000 items"
"5198878760","Relógio Inteligente Homens Esporte Smartwatch Impermeável","Celulares e Telefones","Smartwatches e Acessórios","941","145","Tier 2 — llevaría a 15.000 items"
"5896177684","Samsung Galaxy Watch7 Smartwatch 44mm Bt Galaxy Ai - Verde","Celulares e Telefones","Smartwatches e Acessórios","931","1346","Tier 2 — llevaría a 15.000 items"
"5959643342","Smartband Mi Band 10 Amoled 1.72  Preto C/ Detecção Natação Bateria 21 Dias","Celulares e Telefones","Smartwatches e Acessórios","894","289","Tier 2 — llevaría a 15.000 items"
"5766314924","Relógio Inteligente Smartwatch Ultra Bazik Prime S35 Ultra Max Masculino E Feminino Cor Preto Para Android Ios 123 Modos Esporte Ip67 47mm","Celulares e Telefones","Smartwatches e Acessórios","879","164","Tier 2 — llevaría a 15.000 items"
"3326814379","Pulseira Oceano Para Apple Watch Ultra 49mm 45mm 44mm 42mm","Celulares e Telefones","Smartwatches e Acessórios","875","21","Tier 2 — llevaría a 15.000 items"
"4413887205","Bumper Case Capa Para Apple Watch 11 Série 10 Vidro 42m 46m","Celulares e Telefones","Smartwatches e Acessórios","859","25","Tier 2 — llevaría a 15.000 items"
"5195000316","Relógio Smartwatch S10 Pro 46mm Serie 10 Nfc Chatgpt Gps","Celulares e Telefones","Smartwatches e Acessórios","843","184","Tier 2 — llevaría a 15.000 items"
"5218212908","Smartwatch Feminino Relógio Inteligente Esportivo Original","Celulares e Telefones","Smartwatches e Acessórios","836","154","Tier 2 — llevaría a 15.000 items"
"6385972648","Smartwatch Smartwatch Amazfit Bip 6 Amoled 1,97 Gps Bluetooth Calls 5 Atm Preto","Celulares e Telefones","Smartwatches e Acessórios","824","603","Tier 2 — llevaría a 15.000 items"
"4562290135","Telefone Interfone Para Condominio Tdmi 300 Cor Branco Intelbras Branco","Celulares e Telefones","Telefonia Fixa e Sem Fio","934","43","Tier 2 — llevaría a 15.000 items"
"6153835868","Fone De Ouvido Com Microfone Usb Heaset Call Center Telemarketing Jogos Reuniao Empresa Trabalho Profissional Com Fio Atendimento Call Center Heaseats Home Office Computador Notebook Telefone Pc","Celulares e Telefones","Telefonia Fixa e Sem Fio","873","48","Tier 2 — llevaría a 15.000 items"
"3459314343","Fone Headset Call Center Telemarket Entrada Usb E Plug 3.5mm","Celulares e Telefones","Telefonia Fixa e Sem Fio","845","39","Tier 2 — llevaría a 15.000 items"
"4405168835","Telefone Interfone Para Condominio Tdmi 300 Cor Branco Intelbras","Celulares e Telefones","Telefonia Fixa e Sem Fio","824","59","Tier 2 — llevaría a 15.000 items"
"3943163139","Kit 10 Placas Para Reparo De Porta Dobradiça Armário Mdf Aço Reforçado Solução Definitiva Fácil Instalação Ideal Para Móveis Cozinha Guarda Roupa Reparos Profissionais","Construção","Aberturas","1093","19","Tier 2 — llevaría a 15.000 items"
"3460606865","Coluna Torre Aço Inox 304 30cm Polido 1 Furo Guarda Corpo Rr Inox","Construção","Aberturas","951","55","Tier 2 — llevaría a 15.000 items"
"4186636721","Trilho Gaveta 35cm Corrediça Amortecedor Soft Closing 45kg Cor Zincado","Construção","Aberturas","920","27","Tier 2 — llevaría a 15.000 items"
"3816464247","Kit 3 Dobradiças Inox 304 Escovado 4pol C/ Rolamento Axial","Construção","Aberturas","909","25","Tier 2 — llevaría a 15.000 items"
"4111057951","Visor Olho Mágico Cromado Brasfort Latão Para Portas Portão","Construção","Aberturas","869","19","Tier 2 — llevaría a 15.000 items"
"5041381508","Coluna Torre Inox 304 Puxadores Online 30cm 2 Furos Para Vidro","Construção","Aberturas","843","53","Tier 2 — llevaría a 15.000 items"
"6448673426","Kit Dobradiças Porta Inox 304 P/ 160kg 4pol Rolamento Axial Escovado 3 Kits/9 Un.","Construção","Aberturas","835","59","Tier 2 — llevaría a 15.000 items"
"5278929970","Coluna Torre Pinça Inox Preta 40 Cm 2 Furos Guarda Corpo","Construção","Aberturas","832","56","Tier 2 — llevaría a 15.000 items"
"5618901248","Pneu Maciço De Pu 3.25x8 Carrinho De Mão/carriola/plataforma Preto","Construção","Acessórios de Construção","975","77","Tier 2 — llevaría a 15.000 items"
"6398789792","Roda Carrinho Mão Carga Carriola Rolamento Eixo Aro 3,25x8 Preto","Construção","Acessórios de Construção","960","75","Tier 2 — llevaría a 15.000 items"
"3877131523","Válvula De Retenção De Esgoto 100mm Etools Ferramentas Evita Retorno Mau Cheiro Entrada De Insetos","Construção","Encanamento","1074","22","Tier 2 — llevaría a 15.000 items"
"3907736785","Bomba Pressurizadora Eurobombas 120w Epa 15-9-120 2 Pontos Água Limpa 220v","Construção","Encanamento","1074","211","Tier 2 — llevaría a 15.000 items"
"3944967873","Bomba Periférica Eurobombas Qb60 0.5cv Bivolt 127v/220v Bronze Ferro Fundido 127/220v 60 Hz Monofásica","Construção","Encanamento","1064","143","Tier 2 — llevaría a 15.000 items"
"5657368684","Bomba De Água Gribbo 950 Submersa Vibratória 450w 3/4 220v","Construção","Encanamento","936","243","Tier 2 — llevaría a 15.000 items"
"5687323070","Cabo Flexível 2,5mm 100m Fillvale Vermelho Pvc Antichamas 750v","Construção","Energia","1093","62","Tier 2 — llevaría a 15.000 items"
"4285165802","Tomadas Monobloco Tripla 20a Ilumi Vivaz Fácil Instalação Cor Branco","Construção","Energia","1091","24","Tier 2 — llevaría a 15.000 items"
"5271435996","Kit 02 Rele Fotocelula Sensor Corujito Qr51 C/suporte 127/220v","Construção","Energia","1088","39","Tier 2 — llevaría a 15.000 items"
"3311077919","Fio 2mm 100 Metros Fio Flexivel ( Fio 2,5mm Dois E Meio )","Construção","Energia","1085","57","Tier 2 — llevaría a 15.000 items"
"3834872317","Filtro De Linha Régua Extensão 6 Tomadas 3m 10a Preto Bivolt Proteção Sobretensão 127/220v","Construção","Energia","1076","35","Tier 2 — llevaría a 15.000 items"
"3865336071","Interruptor Inteligente Wifi Novadigital 4 Teclas Botões Touch Tuya Smart Life Alexa Google 110v 220v Bivolt Branco Lite-ws4-w 127/220v","Construção","Energia","1076","82","Tier 2 — llevaría a 15.000 items"
"4435237079","Kit 10 Caixa De Embutir 4x2 Luz Parede Tramontina Amarela Amarelo","Construção","Energia","1073","22","Tier 2 — llevaría a 15.000 items"
"3562255533","Salva Caixinha 4x2 Reparo De Abas Tomada Quebrada Kit 10un","Construção","Energia","1064","20","Tier 2 — llevaría a 15.000 items"
"6397861568","Protetor Anti Surto Com Chip Dps Eletrônico Prote Contra Curto Raio Descarga Elétrica Queda Energia Bivolt 127 220v 10 Amperes Geladeira Tv Lavadora Freezer Microondas Air Fryer Secador Pro Phone See","Construção","Energia","1053","30","Tier 2 — llevaría a 15.000 items"
"3874976607","Tomada 2p+t 20a/250v Com Placa 4x2 Tramontina Liz Branco Branco","Construção","Energia","1052","21","Tier 2 — llevaría a 15.000 items"
"5619467672","Extensão Elétrica 10 Metros Bivolt Preto 3 Tomada Tripolar Preto 127/220v","Construção","Energia","1048","22","Tier 2 — llevaría a 15.000 items"
"4799035616","Interruptor Inteligente Wifi Novadigital 4 Teclas Botões Touch Tuya Smart Life Alexa Google 110v 220v Bivolt Branco Lite-ws4-w 127/220v","Construção","Energia","1040","73","Tier 2 — llevaría a 15.000 items"
"3324576975","Timer Temporizador Digital Trilho Din Exatron 110v 220v Bivolt 16a Iluminação Até 40 Programações Letm4004 Cinza","Construção","Energia","1040","67","Tier 2 — llevaría a 15.000 items"
"4450899321","Extensão Elétrica 6 Tomadas Régua Bivolt C/ 3 Usb Cabo 2m Branco 110v-220v","Construção","Energia","1039","34","Tier 2 — llevaría a 15.000 items"
"5451815702","Transformador 7000va Tomada Bivolt 110 220 - 220 110 Range Plane Preto","Construção","Energia","1037","204","Tier 2 — llevaría a 15.000 items"
"6472226652","Benjamim Dobravel Universal T De Tomada Com 2 Usb Celular","Construção","Energia","1035","20","Tier 2 — llevaría a 15.000 items"
"5468401472","Conjunto 2 Tomada 4x2 20a 2p+t Universal 250v Entrelux","Construção","Energia","1034","26","Tier 2 — llevaría a 15.000 items"
"4537453112","Disjuntor Bipolar Tramontina 10a 16a 20a 25a 32a 40a 50a 63a","Construção","Energia","1034","37","Tier 2 — llevaría a 15.000 items"
"4161410063","Kit 2 Adaptador De Tomada Americano Pino Chato Para Brasileiro 3 Pinos 10a 250v 127/220v","Construção","Energia","1029","24","Tier 2 — llevaría a 15.000 items"
"5230481804","Disjuntor Monopolar 1p Tramontina Tdj3 Unipolar 3ka 10 A 63a","Construção","Energia","1025","17","Tier 2 — llevaría a 15.000 items"
"6164553502","Extensão Elétrica 5 Metros Bivolt Branca 3 Tomada Tripolar Ext-5m-branca-nr-153","Construção","Energia","1023","21","Tier 2 — llevaría a 15.000 items"
"5201654256","Extensão Eletrica 50 Metros Reforçada 10/20a Obra Profissional Cor Preto Ms Eletro Eletrônica 127/220v","Construção","Energia","1018","108","Tier 2 — llevaría a 15.000 items"
"6147783144","Extensão Elétrica 6 Tomadas Bivolt 3 Usb 2500w Régua Filtro De Linha 2 Metros Branco Cabo 2m 5 Mm Led Botão Power 10a 127/220v Energia Elétrico Padrão Brasileiro Profissional Protetor Gamer Extensao","Construção","Energia","1017","33","Tier 2 — llevaría a 15.000 items"
"6577158254","Fio Elétrico 2,5mm Preto Cabo Flexível Rolo Com 100m Metros 750v Antichamas","Construção","Energia","1016","63","Tier 2 — llevaría a 15.000 items"
"3826714147","Filtro De Linha Régua Extensão 6 Tomadas 5m 10a Preto Bivolt Proteção Sobretensão 127/220v","Construção","Energia","1015","45","Tier 2 — llevaría a 15.000 items"
"3265541636","Kit 20 Conector Wago Compacto Emenda 2 Fios 4mm2 32a 221-412","Construção","Energia","1011","55","Tier 2 — llevaría a 15.000 items"
"3305823365","Extensão Eletrica 20 Amperes 3 Metros Para Ar Condicionado Secador Forceline 3 Tomadas Bivolt Tripolar Branco 127/220v","Construção","Energia","1006","62","Tier 2 — llevaría a 15.000 items"
"3314662129","Fio 2 5mm 100m Flexivel Com 100 Metros Oferta","Construção","Energia","1001","57","Tier 2 — llevaría a 15.000 items"
"3497312945","Interruptor Inteligente Zigbee Novadigital 1 Tecla Botão Touch Tuya Smart Life Alexa Google 110v 220v Bivolt Branco - Hub Zigbee Necessário 10 A","Construção","Energia","1000","70","Tier 2 — llevaría a 15.000 items"
