"item_id","item","agg1","agg2","unidades_30d","ordenes","precio_prom_brl"
"4503743545","Kit 12 Pares Meia Soquete Cano Curto Unissex Adulto Premium 12 Branco 35-40","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1715","1617","26"
"4341521443","Kit 6 Pares Meia Cano Médio Alto Unissex Algodão Polo Fit","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1710","1595","34"
"2907566151","5 Calcinhas Cintura Alta Calcinha Cós Duplo ","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1710","1710","32"
"4075668163","Cinta Body Modelador Redutor De Medida Alça Regulável Selene","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1708","1646","49"
"3980266207","Kit 120 Adesivo Protetor Mamilo Tapa Seio Tapa Peito Aureola Bege Liso Unico","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1706","1638","23"
"3420551005","Short Segunda Pele Sem Costura Lupo Segurança Diminui Atrito","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1703","1515","40"
"5465182590","Kit 12 Pares Meia Masculina Cano Longo Conforto Preto Liso 37-43","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1700","1611","37"
"5498802064","Meia Calça Selene Fio 15 Poliamida Com Elastano Original","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1700","849","10"
"2762553188","Kit 10 Cuecas Boxers Infantil Box Algodão Cotton Conforto","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1694","1663","76"
"6235683520","Kit 5 Unds De Calcinha Fio Dental Regulagem Casual E Sexy Multicolorido Renda 36-46","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1688","1666","36"
"5341784160","Kit 10 Cuecas Mash Masculino Slip Algodão Cotton Original","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1688","1657","121"
"5397206830","Pijamas De Frio Camisa E Calça De Malha Xadrez Masculino","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1684","1647","50"
"5606263144","Kit 12 Pares Meia Soquete Cano Curto Femininas Premium Sortidas Liso 35 Ao 40","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1676","1621","28"
"4944418454","Body Feminino Manga Curta Gola Careca Básico Suplex Premium","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1658","1620","37"
"4120309891","Kit 10 Unidades Calcinha Fio Dental Regulagem Sexy Sensual Multicolorido Florido 36-46","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1649","1626","53"
"1376583097","Kit Com 5 Lindas Calcinha Cós Alto Cores Atacado Revenda","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1643","1580","43"
"5497149996","Kit 3 Pares Meias Puma Cano Médio Alto Atoalhada Original","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1622","1512","39"
"3842516623","Pijama Longo Feminino Malha Adulto Manga Comprida","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1618","1587","51"
"4110529357","Kit 6 Pares Meia Masculina Cano Longo Conforto Preto Liso 37-43","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1606","1519","27"
"4117883571","Cinta Elastique Unissex Modeladora Redutor Afina Cintura","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1600","1582","25"
"1832725483","3 Calcinha Pos Parto Segura Barriga Lingerie Especial Luxo","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1599","1504","31"
"5295884856","Sutiã Adesivo Silicone Levanta Seio Invisível Não Cai","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1592","1482","20"
"4689880334","Kit Com 12 Pares De Meias Cano Médio Esportiva Trifil","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1587","1507","51"
"5342945696","Pijamas De Frio Camisa E Calça De Malha Atacado Masculino","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1580","1524","50"
"6012398932","Kit 5 Cueca Boxer Masculina Microfibra Adulto Premium","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1572","1540","25"
"2212346195","Meia 3/4 Lupo Original Alta Compressão Circulação Cano Longo","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1547","1319","52"
"6020414372","Kit 10 Calcinhas Feminina Algodão Tanga Lisa Macia Reforçada","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1546","1514","42"
"3467202983","10 Calcinha De Algodão Lisa Cintura Alta Cós Em Elástico Kit","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1544","1519","74"
"1852899027","Kit  Robe Roupão + Camisola De Renda + Baby Doll De Luxo","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1540","1538","79"
"5579474410","Kit 6 Calcinha Feminina Biquini Em Poliamida Leve Trifil","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1539","1427","52"
"2912316808","10 Calcinhas Fio Renda Lateral Calcinha Microfibra Atacado","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1538","1514","49"
"4231486895","Calcinha Básica Sem Costura Loba Lupo 40300","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1536","782","39"
"1784461451","Kit 10 Calcinhas Femininas Cintura Alta Algodão Antialérgica","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1530","1458","49"
"4146134247","Pijama Feminino Frio Inverno Ultra Soft Peluciado  Estampas","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1530","1496","66"
"6038372308","Kit 5 Calcinhas Fio Duplo Renda Ajuste De Microfibra Premium","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1523","1464","24"
"3829175771","Kit 2 Pares Meia Compressão Esportiva Cano Alto 3/4 Corrida","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1520","1452","49"
"4405461923","10 Calcinha Infantil Algodão Tradicional Menina Atacado","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1518","1451","31"
"5012288774","Roupão Infantil Microfibra De Banho Menino Menina Estampado","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1518","1474","57"
"4110110698","Sutiã Nayane Rodrigues Tomara Que Caia Bojo Feminino","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1512","1492","61"
"2813290023","Kit 3 Cuecas Longleg Anti Assadura Masculina Shorts Esportes","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1508","1328","66"
"5173616898","Kit 6 Pares De Meias Puma Cano Médio Sport Original","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1503","1408","62"
"5349658748","Kit 6 Meias Térmica Grossa Quente Inverno Frio Forrada Pelo Cores Sortidas Liso Único 34-44","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1503","1349","30"
"4103257493","Kit 3 Baby Doll Conjunto Feminino Pijama Microfibra Sortidos","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1485","1460","37"
"2106839338","Kit 3 Sutiã Alça Reforçada Sutian Básico Soutien Microfibra","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1483","1431","53"
"5158853088","Cinta Pós Cirúrgica Emana Abdominoplastia Lipo Hd Anvisa","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1479","1412","173"
"1191958507","Conjunto Lingerie Sensual Renda Sutiã E Calcinha Feminino","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1477","1459","26"
"1515364875","Kit 12 Pares Meias Cano Longo Alto Medio Academia Sport","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1458","1304","33"
"6284543172","Kit 12 Pares Meias Infantil Juvenil Menino Menina Criança","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1457","1383","32"
"5296776344","Meia Calça Trifil Fio 15 Clássica Adherence Lycra 6394","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1454","1243","23"
"5338899756","Kit 3 Sutiãs Plus Size Com Bojo Alça Reforçada Cores Lisas","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1441","1405","61"
"6304652702","Kit 10 Calcinha Microfibra Feminina Calcinhas Algodão Tanga Lisas E Estampadas G","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1431","1396","39"
"3471117960","Kit 4 Cuecas Boxer Puma Poliamida Sem Costura Box Original","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1428","1384","125"
"3733868515","Cinta Modeladora Masculina Fit Slim Alta Compressão Postural","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1422","1253","35"
"4137316141","Kit 12 Pares Meia Infantil Feminina Cano Alto 0 A 10 Anos","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1417","1379","29"
"4191001833","Kit 5 Cuecas Dry Fit Microfibra Premium","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1411","1320","48"
"4452529497","Kit 2 Body Básico Dia A Dia Gola Careca Fresquinha Leve","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1403","1395","40"
"5350878278","Pijama Masculino Hering Curto Verão Promoção Dia Dos Pais","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1395","1339","78"
"5739507358","Kit 6 Pares Meias Puma Cano Baixo Soquete Original Fitness","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1385","1302","54"
"5489093866","Sutiã Adesivo De Tecido Silicone Colante Invísivel Premium","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1384","1296","33"
"1315733207","Cinta Modeladora Colete 12 Barbatanas Corselet Redutora Ci16","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1374","1298","79"
"4481563998","Kit 6 Meias Térmica Grossa Quente Inverno Frio Neve Forrada Cores Sortidas Liso Único 34-44","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1363","1259","32"
"1543722394","Kit 10 Calcinhas Tanga Sem Costura Atacado","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1357","1336","41"
"4681734104","Kit 6 Calcinhas Biquini Em Algodão Cotton Original Delrio","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1350","1278","74"
"5832556778","Meia De Compressão 3/4 Unissex Sem Zíper Alta Pressão Par","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1340","1226","26"
"1481431773","Kit 10 Calcinha Lingerie Tanga Fio Toda Em Renda Atacado","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1325","1308","66"
"4846190006","Kit 3 Pares Meia Cano Alto Mash Esportiva Academia Algodão","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1309","1224","49"
"6210829422","Kit 2 Body Feminino Suplex Decote Quadrado Básico Casual","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1308","1301","40"
"2697914829","Lingerie Sexys Cinta Liga Sensual Renda Fio Dental Completo","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1302","1297","38"
"4241551307","Kit 06 Meias Sapatilha Feminina Antiderrapante Pilates Yoga","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1302","1167","53"
"4165645191","Kit Com 12 Cuecas Algodão Tradicional Adulto Slip Masculino","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1298","1240","52"
"4192309427","Kit 10 Calcinha Levanta Bumbum Fio Duplo Estilo Biquini","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1297","1286","54"
"3645043729","Pijama Longo Americano Blogueirinha Feminino Manga Curta","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1296","1269","49"
"3920972921","Sutiãs Com Bojo Kit 4 Alça Reforçada Cores Lisas Revenda Lux","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1288","1252","52"
"4224475015","Kit 12 Pares Meia Infantil Cano Alto Unissex 2 A 10 Anos","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1282","1227","33"
"4332328423","Kit 6 Cuecas Boxer Reebok Sem Costura Respirável Poliamida","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1281","1220","60"
"3284975088","Cinta Ajustável Modeladora Colete Abdominal Feminina C/ Alça","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1280","1260","34"
"3317527660","Kit 3 Camisola Amamentação Gestante Maternidade Grávidas","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1277","1271","76"
"3934635211","Kit Com 6 Meias Cano Médio Esportiva Trifil Original Básica","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1267","1171","40"
"4577399464","Short Cinta Modelador Levanta Bumbum Alta Compressão Barriga","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1265","1203","29"
"4184046222","Kit 12 Pares Meia Sapatilha Invisível Unissex Atacado Cores","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1260","1163","30"
"5774629504","Kit 6 Pares Meias Soquete Cano Curto Algodão Oferta Polo Fit","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1258","1124","32"
"2800739092","Kit 5 Calcinhas Feminina Confortável Forro 100% Algodão ","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1258","1258","39"
"5109721646","Cinta Modeladora Ajustável Dupla Compressão Zíper Feminina","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1252","1241","30"
"5125832214","Kit 3 Cuecas Boxer Sem Costura Poliamida Toque Gelado Selene","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1252","1204","66"
"3624652285","Sutiã Pós Cirúrgico Mamoplastia Silicone Alça Regata Anvisa","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1250","1144","58"
"3250794241","Kit 5 Short De Dormir Cueca Samba Canção Malha Fria Pijama","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1248","1208","56"
"4104441055","Kit 6 Pares Meias Zhamaro Premium Sapatilha Invisível Sport","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1243","1195","39"
"5735608052","Kit 6 Peças Pijama Brilha No Escuro Infantil Menina Inverno","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1242","1218","74"
"3894507830","Kit 06 Calcinhas 100% Algodão Premium Envio Rápido","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1231","1185","31"
"1596338176","Kit 10 Pares Meias Lupo Masculina Cano Medio Algodão Walk","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1226","1178","95"
"5715896394","Kit 5 Calcinhas Sem Costura Tanga Corte Laser Não Marca","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1225","1183","30"
"1530471639","Kit 10 Pares Meias Lupo Sapatilha Soquete Invisível Original","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1223","1147","73"
"1026525929","Kit 10 Cuecas Boxer Infantil Mash Meninos Algodão.","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1219","1207","136"
"2622692832","5 Calcinha Modeladora Cós Alto Fio Duplo Linha Luxo Atacado","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1215","1191","38"
"5411586548","Kit 12 Pares Meia Infantil Cano Alto Masculino 0 A 12 Anos","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1212","1177","33"
"3937953023","Kit 6 Pares Meias Puma Cano Médio Esportiva Algodão Original","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1208","1127","63"
"6207508158","Camisola Premium Intima De Liganete Sexy Com Manga De Luxo","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1207","1196","24"
"4484779311","Kit 2 Sutiã Amamentação Gestante Reforçado Confortável Cores Sortidas Liso G-44","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1202","1129","46"
"3589331877","Sutiã Reforçado Plus Size Com Bojo Sustentação Lateral Larga","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1200","1157","35"
"1932498823","Meia 3/4 Sigvaris Basic Média Compressão 20-30mmhg","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1199","1117","156"
"3899303001","Kit 12 Pares Meia Social Cano Longo Confortável","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1190","1095","41"
"4410301809","Kit 3 Pijamas Americano Miami Com Botões Aberto Blogueira","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1186","1172","70"
"6230909666","Meia Calça Forrada Térmica Translúcida De Lã Peluciada Plus Preto 34 A 42","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1183","1069","33"
"3993733857","Kit 4 Cuecas Boxer Mash Algodão Box Confortável Original","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1182","1121","68"
"5755134964","Meia De Algodão Kit 12 Pares Uso Dia A Dia Prática De Esport","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1182","1102","35"
"4271722607","Kit 6 Calcinhas Boxer De Microfibra Confortável","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1181","1120","44"
"2799682780","Kit 10 Cuecas Boxer Box Cotton Algodão Lisa Básica Casual","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1178","1157","79"
"1617699494","Calçola 100% Algodão Senhora Kit 12 Calcinhas Cós Alto","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1167","1104","49"
"3847155061","Cinta Modeladora Feminina Redutora De Medidas  24 Barbatanas","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1163","1161","181"
"1711280672","Cinta Feminina Furadinha Seca Barriga Aproveite","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1163","1136","35"
"6304652704","Kit 10 Calcinha Microfibra Feminina Calcinhas Algodão Tanga Lisas E Estampadas M","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1153","1134","39"
"4252553491","Cinta Modeladora Masculina Abdominal Dupla Compressão Lombar","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1152","1141","93"
"5284583254","Kit 3 Conjunto Renda Espera Marido Sensual Sexy Lingerie Lux","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1149","1138","46"
"3280795846","Kit 3 Cuecas Samba Canção Short Malha Fria Pijama Dormir","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1148","1029","33"
"3750076965","Kit Com 10 Meias Mash Cano Curto Esporte Unissex","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1141","1089","67"
"1206737641","Lingerie Luxo Cropped De Renda Conjunto Feminino Com Bojo","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1137","1124","30"
"4359901716","Cinta Modeladora Redutora Feminina Mb 33 Barbatanas","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1127","1115","212"
"5279019284","Meia Calça Ballet/jazz Infantil Fio 40 Tradicional Selene","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1123","874","24"
"4135218965","Conjunto Lingerie Sexy Body Feminino Sensual Renda Pingente","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1121","1115","45"
"1832618407","Sutiã Sutian Silicone Invisível Unbra Aumenta Seios Peitos ","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1120","1120","26"
"4063166415","Kit C/10 Cuecas Boxer Algodão Cotton Confortável Forrada","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1120","1108","80"
"4424572583","Kit 4 Cuecas Boxer Box Microfibra Sem Costura Original Lupo Sortidas 01 Liso G","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1117","998","92"
"4067257881","Kit Com 3 Sutiãs Com Bojo Confortável Reforçado Básico","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1111","1090","39"
"5071055158","Kit 5 Tanga Fio Dental Duplo Elástico Laterais Denise","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie","1107","1064","40"
"5421270448","Saia Longa Godê Social Evangélica Alfaiataria Bolsos Rodada","Calçados, Roupas e Bolsas","Saias","5275","5101","41"
"4631433866","Saia Alfaiataria Plus Size Rodada Evasê Cós Alto Evangélica","Calçados, Roupas e Bolsas","Saias","2938","2896","56"
"3301287929","Saia Cargo Feminina Cintura Alta Com Lycra Levanta Bumbum","Calçados, Roupas e Bolsas","Saias","2608","2599","45"
"3397351483","Saia Jeans Feminina Longa Midi Evangélica Cintura Alta","Calçados, Roupas e Bolsas","Saias","1406","1399","60"
"4282822783","Saia Midi Evangélica Alfaiataria Com Cinto Elegante","Calçados, Roupas e Bolsas","Saias","1373","1355","38"
"4885394632","Saia Jeans Longa Midi Feminina Cintura Alta Com Fenda","Calçados, Roupas e Bolsas","Saias","1352","1346","54"
"4000556395","Short Saia Jeans Feminino Cintura Alta Com Lycra Stillger","Calçados, Roupas e Bolsas","Saias","1179","1170","50"
"6222250394","Saia Alfaiataria Feminina Plus Size Midi Evangélica Casual","Calçados, Roupas e Bolsas","Saias","1130","1124","52"
"3973520417","Saia Midi De Linho Elegante Com Botões Encapados","Calçados, Roupas e Bolsas","Saias","1122","1117","79"
"4681311064","Blazer Casaquinho Alfaiataria Social Feminino Acinturado","Calçados, Roupas e Bolsas","Ternos","1423","1391","60"
"5419870302","Blazer Feminino Alfaiataria Max Casual Social Elegante Chick","Calçados, Roupas e Bolsas","Ternos","1263","1200","74"
"3383765063","Blazer Feminino Alfaiataria Terninho Social Com Botões","Calçados, Roupas e Bolsas","Ternos","1120","1113","58"
"5100491378","Vestido Longo Feminino Casual Lastex Alcinha Fenda Barato","Calçados, Roupas e Bolsas","Vestidos","7831","7729","42"
"4085320615","Vestido Midi Canelado Premium Regata Casual Básico Modelador","Calçados, Roupas e Bolsas","Vestidos","6187","6153","36"
"5395837382","Vestido Longo Casual Festa Alça Grossa Fenda Moda Elegante","Calçados, Roupas e Bolsas","Vestidos","4005","3984","39"
"1666603779","Vestido Versáti Casual Manga Curta Longo Nova Moda Feminina","Calçados, Roupas e Bolsas","Vestidos","3109","3074","29"
"5058977958","Vestidos Rodado Soltinho Bolso Confortável Alcinha Lindo","Calçados, Roupas e Bolsas","Vestidos","2684","2665","31"
"6209269694","Vestido De Camisa Solta Manga Longa Com Botão E Estampa","Calçados, Roupas e Bolsas","Vestidos","2043","2040","77"
"4228276613","Vestido Paty Suplex Colado Premium Moda Gringa Manga Nula","Calçados, Roupas e Bolsas","Vestidos","2026","2014","37"
"3398507047","Vestido Lastex Alcinha Leve Decote V Feminino Longo Moda","Calçados, Roupas e Bolsas","Vestidos","1931","1927","57"
"3758218353","Vestido Feminino Midi Moda Evangélica Soltinho Confortável","Calçados, Roupas e Bolsas","Vestidos","1927","1916","53"
"4986290304","Vestido Feminino Midi Plus Size Longo Com Bolso","Calçados, Roupas e Bolsas","Vestidos","1800","1760","53"
"4172665459","Vestido Longo Com Manguinhas Confortável Lastex Elegante","Calçados, Roupas e Bolsas","Vestidos","1783","1769","61"
"4304585651","Vestido Plus Size Longo Lastex Soltinho Alcinha Elegante","Calçados, Roupas e Bolsas","Vestidos","1736","1730","75"
"5468824220","Vestido Longo Social Madrinha Elegante Feminino Casamento","Calçados, Roupas e Bolsas","Vestidos","1718","1709","61"
"2163993452","Novo Vestido Longo Alcinha Canelado Fenda Lateral Casual","Calçados, Roupas e Bolsas","Vestidos","1642","1635","33"
"5525621348","Vestido Midi Tule Animal Print Drapeado Costas Abertas Justo","Calçados, Roupas e Bolsas","Vestidos","1641","1636","60"
"4951016856","Vestido Longo Viscolino Feminino Com Botões E Bojo Blogueira","Calçados, Roupas e Bolsas","Vestidos","1582","1573","60"
"2799411735","Vestido Longo Feminino De Festa Várias Formas De Usar","Calçados, Roupas e Bolsas","Vestidos","1545","1537","56"
"3647651614","Vestido Longo Babado Fenda Manga 3/4 Evangélico Elegante","Calçados, Roupas e Bolsas","Vestidos","1537","1531","76"
"4018155241","Vestido Midi Com Fenda Lateral Moda Verão 3.0 Girls Alça","Calçados, Roupas e Bolsas","Vestidos","1477","1475","63"
"2208878227","Vestido Longo Alcinha Estampado Floral Fenda Moda Casual","Calçados, Roupas e Bolsas","Vestidos","1476","1470","31"
"3993167235","Vestido Feminino Midi Três Marias Laise De Malha Promoção","Calçados, Roupas e Bolsas","Vestidos","1470","1442","58"
"2173115987","Vestido Longo Plus Size Evangélico Elegante Casual G1 Ao G3","Calçados, Roupas e Bolsas","Vestidos","1392","1380","51"
"3517039601","Vestido Curto Plus Size Soltinho Manga Curta Tendência Verão","Calçados, Roupas e Bolsas","Vestidos","1342","1337","67"
"4203349831","Vestido Longo Alça Plus Size Florido Estampado Soltinho","Calçados, Roupas e Bolsas","Vestidos","1327","1327","81"
"5487018496","Vestido Mullet De Manga Curta Plus Size Mid Size Liso Visco","Calçados, Roupas e Bolsas","Vestidos","1324","1302","26"
"3826194785","Vestido Longo Plus Size Feminino Fenda Manga 3/4 Elegante","Calçados, Roupas e Bolsas","Vestidos","1313","1313","64"
"5618775948","Vestido Plus Size Midi Moda Elegante Casual Liso Com Fenda","Calçados, Roupas e Bolsas","Vestidos","1310","1295","49"
"5379554078","Vestido Feminino Longo Alça Ajustável Lastex Fenda Casual","Calçados, Roupas e Bolsas","Vestidos","1267","1259","44"
"5562394242","Vestido Plus Size Soltinho Em Dois Tamanhos E Várias Cores","Calçados, Roupas e Bolsas","Vestidos","1242","1223","33"
"3868063273","Vestido Longo Com Fenda Elegante Elastex Costas Confortavel","Calçados, Roupas e Bolsas","Vestidos","1236","1233","66"
"3770821127","Vestido Alfaiataria Elegante Sofisticado Básico Perfeito","Calçados, Roupas e Bolsas","Vestidos","1224","1218","52"
"3768142739","Vestido Mídi Feminino Babados Festa Casual Elegante Premium","Calçados, Roupas e Bolsas","Vestidos","1222","1217","94"
"3132951402","Vestido Regata","Calçados, Roupas e Bolsas","Vestidos","1213","1207","45"
"3981124159","Vestido Longo Feminino Manga Longa Gola Alta Evangélico Luxo","Calçados, Roupas e Bolsas","Vestidos","1195","1189","58"
"3433077381","Vestido Gola V","Calçados, Roupas e Bolsas","Vestidos","1170","1166","49"
"3900347099","Vestido Lt Tricot Midi Feminino Sem Manga Elegante","Calçados, Roupas e Bolsas","Vestidos","1164","1160","167"
"4182790799","Kit 2 Vestido Midi Elegante Bolso Lateral Moda Comfy Casual","Calçados, Roupas e Bolsas","Vestidos","1156","1153","75"
"4157560169","Vestido Plus Size De Alcinha Soltinho","Calçados, Roupas e Bolsas","Vestidos","1146","1120","30"
"5412065506","Vestido De Manga Manguinha Liso Soltinho Leve Mid Plus Size","Calçados, Roupas e Bolsas","Vestidos","1138","1108","27"
"5339003478","Vestido Longo Feminino Elegante Duna Com Fenda Lateral","Calçados, Roupas e Bolsas","Vestidos","1126","1124","56"
"4466232950","Vestido Feminino Curto Alfaiataria Elegante Fashion Tubinho","Calçados, Roupas e Bolsas","Vestidos","1114","1112","59"
"6196918018","Vestido Plus Size Feminino Liso Manga Curta Casual Elegante","Calçados, Roupas e Bolsas","Vestidos","1112","1111","49"
"4951174502","Kit 2 Suporte Porta Shampoo Sabonete Prateleira Banheiro Adesivo Parede Sem Furar Box Luxo Cor Preto Homeroarte","Casa, Móveis e Decoração","Banheiros","8688","7808","40"
"3960103476","Chuveiro Lorenzetti Loren Shower Ultra Eletrônico Branco 220v 7500w 7.5 Kw","Casa, Móveis e Decoração","Banheiros","7338","6674","130"
"5615541408","Kit 2 Suporte Porta Shampoo Sabonete Banheiro Adesivo Parede Sem Furos Box Luxo Cor Preto Brielli Home","Casa, Móveis e Decoração","Banheiros","4209","3848","40"
"4300494077","Kit 3 Tapetes De Banheiro Microfibra Bolinha Macio Seca Pés","Casa, Móveis e Decoração","Banheiros","3947","3676","34"
"2653771991","Kit 5 Toalhas Banho Gigante Grossa Hotel Luxo 75x150cm 480g Branco Hotel","Casa, Móveis e Decoração","Banheiros","3503","3145","146"
"5404283306","Kit 04 Toalhas Rosto Premium - Macia Confortável Laune Haus Cor Sortidas Lisa","Casa, Móveis e Decoração","Banheiros","3283","3113","34"
